cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
ccl2,Hallmark,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,156,0.718635592250351,1.58091281331272,0.0221786298936151,0.681951793062904,0.681951793062904,525,"tags=8%, list=4%, signal=8%",SEMA3B/SPARCL1/PLVAP/IGFBP3/SCG3/MMP11/LAT2/DCBLD2/PCSK1N/ALDH1A2/SCN1B/PRKG2/LAPTM5
ccl2,Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,66,0.764394212861433,1.57394194261118,0.088929219600726,0.681951793062904,0.681951793062904,392,"tags=8%, list=3%, signal=7%",CNP/NMI/IL7/OASL/PNPT1
ccl2,Hallmark,HALLMARK_COAGULATION,HALLMARK_COAGULATION,113,0.732020928952471,1.56337488118411,0.0618374558303887,0.681951793062904,0.681951793062904,620,"tags=11%, list=5%, signal=10%",ANXA1/F2RL2/MMP11/HTRA1/CTSE/RAPGEF3/PREP/CPB2/CFI/HPN/BMP1/RAC1
ccl2,Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,149,0.67724580192717,1.47299567104477,0.0795053003533569,0.681951793062904,0.681951793062904,427,"tags=7%, list=3%, signal=7%",CD69/SPPL2A/NMI/FCGR1A/IL7/TAPBP/OASL/PNPT1/MT2A/IRF4
ccl2,Hallmark,HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,28,0.716042198302326,1.45976948737397,0.198473282442748,0.681951793062904,0.681951793062904,106,"tags=7%, list=1%, signal=7%",VAV2/LRPAP1
ccl2,Hallmark,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,129,0.670316817520829,1.4513747188606,0.103508771929825,0.681951793062904,0.681951793062904,369,"tags=5%, list=3%, signal=5%",CD69/ANXA1/CFLAR/CD44/FEZ1/NEDD9
ccl2,Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,165,0.649744998934891,1.43485379841919,0.0846560846560847,0.681951793062904,0.681951793062904,438,"tags=5%, list=3%, signal=5%",SEMA3B/DEPTOR/RAB17/CD44/TFAP2C/FHL2/NBL1/MYBL1/IL6ST
ccl2,Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,169,-0.58927692609796,-1.42078456068932,0.100467289719626,0.681951793062904,0.681951793062904,611,"tags=7%, list=5%, signal=6%",COL5A1/COL4A1/BDNF/MMP14/SERPINH1/COL6A3/SPARC/RHOB/TGFBI/OXTR/CTHRC1
ccl2,Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,151,0.62683368306122,1.36537830599431,0.137809187279152,0.681951793062904,0.681951793062904,524,"tags=7%, list=4%, signal=6%",CD69/CFLAR/CD44/TANK/RELB/PHLDA1/IL6ST/PFKFB3/NFKB2/CCL4
ccl2,Hallmark,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,157,0.601780154383295,1.3248561397583,0.16871704745167,0.681951793062904,0.681951793062904,724,"tags=9%, list=5%, signal=9%",DLAT/SPARCL1/PFKL/STOM/TANK/SNCG/ABCB8/PFKFB3/ACLY/NDUFB7/STAT5A/SLC19A1/RAB34/GPAM
ccl2,Hallmark,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,166,0.590197847373609,1.30741587746448,0.18006993006993,0.681951793062904,0.681951793062904,612,"tags=10%, list=5%, signal=9%",VAV2/CTNNA1/WASL/PARD6G/MYH10/SORBS3/SDC3/CADM3/TIAL1/CADM2/NECTIN3/GRB7/ITGA3/CERCAM/ARPC2/BMP1
ccl2,Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,158,0.589467668362327,1.29445216840502,0.185185185185185,0.681951793062904,0.681951793062904,613,"tags=7%, list=5%, signal=7%",SEMA3B/PRKAR2B/CD44/TFAP2C/NBL1/MOCS2/IL6ST/SULT2B1/HSPA4L/MYB/FGFR3
